Price,Close,High,Low,Open,Volume
Ticker,SCHW,SCHW,SCHW,SCHW,SCHW
Date,,,,,
2008-01-02,19.730356216430664,20.62135326731225,19.617978761734964,20.50897428158856,12670200
2008-01-03,19.890892028808594,20.01932381255811,19.73837871147068,19.882864850945793,6936300
2008-01-04,19.224651336669922,19.786540000808312,19.088192376759757,19.706269754209224,7963100
2008-01-07,19.61797523498535,19.682191130557,19.192543969930853,19.32900293939907,9959700
2008-01-08,18.237335205078125,19.69824983077073,18.197200835631406,19.666141110390914,12751500
2008-01-09,18.221282958984375,18.421957874695533,17.298177121890568,18.29352605112264,23305100
2008-01-10,19.0721435546875,19.272818463893774,17.731635099948477,18.076796188747757,12094000
2008-01-11,18.10087776184082,18.95174055272689,17.95639310079295,18.775145637510292,12076900
2008-01-14,18.606571197509766,18.783164503525366,18.1650856359295,18.34168047297261,9335800
2008-01-15,18.028629302978516,18.4219533893104,17.932306224265684,18.317601601172477,9305700
2008-01-16,18.309572219848633,18.69486908142595,17.563061560016237,17.9162497118673,14779600
2008-01-17,17.619260787963867,18.622635513223123,17.46674740103653,18.092853780768504,14425400
2008-01-18,17.619260787963867,18.181149715492054,16.776425100129096,17.64334080151196,15696400
2008-01-22,17.330284118652344,18.052713437113407,16.623907628269293,16.672070705587196,15313000
2008-01-23,18.084827423095703,18.141016165305363,16.696155576494544,16.920912076361578,17288300
2008-01-24,17.8841495513916,18.357742488511676,17.72360900181498,17.940338284434976,12688500
2008-01-25,17.02526092529297,18.09285306024032,16.92893781287991,18.09285306024032,16428900
2008-01-28,17.330284118652344,17.34633847775831,16.688125064693164,16.87274560132793,16113700
2008-01-29,17.11354637145996,17.538977490486452,16.8004941793809,17.37843704114852,12867700
2008-01-30,17.241987228393555,18.277470458567905,16.84063742402111,16.96906923893805,17599500
2008-01-31,17.900205612182617,18.00455744754944,16.664048669040504,16.896830823808514,16837700
2008-02-01,17.691497802734375,17.868091142441184,17.306200877240194,17.868091142441184,13537300
2008-02-04,17.48280143737793,17.811908218630524,17.33831523467615,17.739665117279632,11512800
2008-02-05,16.278751373291016,17.33831479130477,16.278751373291016,17.10553113045386,17046000
2008-02-06,16.238513946533203,16.777651975202463,16.14999826673597,16.560387052870364,12506500
2008-02-07,16.423585891723633,16.689131317091967,16.0051502108973,16.12585393272874,12426200
2008-02-08,15.900546073913574,16.479917638821043,15.884452035629819,16.479917638821043,15261700
2008-02-11,16.343120574951172,16.48796384271929,15.852264710062643,15.892498268970725,14720100
2008-02-12,16.101722717285156,16.68109448978201,16.037348075896617,16.504064609666656,15360800
2008-02-13,16.38335418701172,16.496009369615674,15.98905951308612,16.310932559677244,14334000
2008-02-14,16.23046112060547,16.64084975992408,16.174133538999058,16.3753043503428,12370800
2008-02-15,16.375301361083984,16.399440871759293,16.00514633768014,16.3431133004353,11603900
2008-02-19,15.602814674377441,16.721325933628325,15.554534087625056,16.544294557515947,15036600
2008-02-20,15.731573104858398,15.85227694436193,14.991263691993705,15.37751321574147,21593500
2008-02-21,16.029296875,16.479919247241575,15.989063310175831,16.077577459751424,17268100
2008-02-22,16.133901596069336,16.15804265066142,15.449921932223258,16.15804265066142,11841500
2008-02-25,16.536251068115234,16.785704145026102,15.948832276962237,16.174144287936162,17077000
2008-02-26,16.512113571166992,16.70523751801651,16.198285814575417,16.487972502256042,14249300
2008-02-27,16.64890480041504,16.86616821491861,16.327031654102132,16.447733892117945,11564700
2008-02-28,16.262653350830078,16.69718319230341,16.085623527347625,16.64890261041038,11937900
2008-02-29,15.779842376708984,16.20632360755291,15.691326709260553,16.02124678908057,14111600
2008-03-03,15.530399322509766,15.715477793909464,15.329228338877188,15.691336723340946,13247600
2008-03-04,15.739615440368652,15.828131153682145,15.288992920869505,15.514304948025387,14525800
2008-03-05,15.932732582092285,16.19827807396676,15.763749784904876,15.884452002154735,11887100
2008-03-06,15.256794929504395,15.900542502974236,15.224608394977295,15.449920275913483,19194100
2008-03-07,15.321174621582031,15.659140219152361,14.886644793599643,15.409688763169127,13831500
2008-03-10,14.983208656311035,15.52234670627848,14.983208656311033,15.441878042812334,10904400
2008-03-11,16.487966537475586,16.487966537475586,15.425784446657925,15.425784446657925,18683200
2008-03-12,16.06952476501465,16.729366352723492,16.005150163142027,16.697178284381394,13409800
2008-03-13,16.496013641357422,16.681090499222613,15.60281436280745,16.06148376482647,18103500
2008-03-14,15.924687385559082,16.729370894849094,15.602812753993485,15.908593347018403,24686900
2008-03-17,15.103914260864258,15.828129324347072,14.7579000049704,15.635005409739152,26887900
2008-03-18,15.490158081054688,15.659140887047322,14.942973030543609,15.65109540231514,30031900
2008-03-19,14.717657089233398,15.538432821605245,14.661327973601571,15.466011207747218,18944300
2008-03-20,15.659138679504395,15.699373771553397,14.717660547735132,14.894690348315264,21561700
